title,time,description,detail_url,image_url
Lotus Cup,"Qing dynasty (1644–1911), mid 17th/18th century",,https://www.artic.edu/artworks/21806,"https://www.artic.edu/iiif/2/37e0e7c1-9d44-669a-5cc0-c5070e56a2fa/full/843,/0/default.jpg"
Empress' Jifu (Semiformal Court Robe),"Qing dynasty (1644–1911), 1790-1820",,https://www.artic.edu/artworks/55848,"https://www.artic.edu/iiif/2/e0de7786-c09a-37cc-900c-39067c49aef3/full/843,/0/default.jpg"
Woman Pulling Flax,"1853, after drawing made in 1852",,https://www.artic.edu/artworks/49807,"https://www.artic.edu/iiif/2/9fbfe5b1-be2b-f792-2968-dc62825ea30c/full/843,/0/default.jpg"
Conical Bowl with Decoration of Three Leaves,"Southern Song dynasty (1127–1279), 12th/13th century",,https://www.artic.edu/artworks/21662,"https://www.artic.edu/iiif/2/1e319f84-5cf7-c8a8-4000-2e55bcad0d94/full/843,/0/default.jpg"
Water Container (Pan),"Western Zhou dynasty (c. 1050–771 B.C.), late 8th/early 7th century B.C.",,https://www.artic.edu/artworks/60339,"https://www.artic.edu/iiif/2/5fde36d8-acb1-de65-2830-80462a58ef5f/full/843,/0/default.jpg"
Tubular Fitting,"Eastern Zhou dynasty, Warring States period (480–221 B.C.), 4th/3rd century B.C.",,https://www.artic.edu/artworks/53279,"https://www.artic.edu/iiif/2/f7a1c1f8-ec88-2ed7-95cf-8ae469b67c29/full/843,/0/default.jpg"
"Dish-Shaped Candlestand with Long, Ribbed Neck","Sui (581–618) or Tang dynasty (618–907), early 7th century",,https://www.artic.edu/artworks/73244,"https://www.artic.edu/iiif/2/3d5e1f6c-c589-8507-dce5-e276ec2f4bf6/full/843,/0/default.jpg"
Disc (bi),"Eastern Zhou period or Western Han dynasty, 3rd/2nd century B.C.",,https://www.artic.edu/artworks/69961,
Lobed Pillow with Deer,"Northern Song dynasty (960–1127), late 11th/early 12th century",,https://www.artic.edu/artworks/105529,"https://www.artic.edu/iiif/2/653cde99-d344-1d85-2395-b962c11b5479/full/843,/0/default.jpg"
Cup and Cupstand,"Northern Song dynasty (960–1127), 11th century",,https://www.artic.edu/artworks/159686,"https://www.artic.edu/iiif/2/c23cea6f-78ee-0f9e-4a8c-e0e3bc8e5fae/full/843,/0/default.jpg"
Man Resting On His Spade,n.d.,,https://www.artic.edu/artworks/49798,"https://www.artic.edu/iiif/2/252e7276-672d-f48f-97cc-6c6f1a68759c/full/843,/0/default.jpg"
"Odalisque in Striped Pants, Reflected in the Mirror",1923,,https://www.artic.edu/artworks/83677,"https://www.artic.edu/iiif/2/81eade21-d8f8-3433-15c2-c889ae74ddd5/full/843,/0/default.jpg"
Turkish Guard House,1834,,https://www.artic.edu/artworks/22899,"https://www.artic.edu/iiif/2/77f18147-e921-0bc4-5089-d7857082011c/full/843,/0/default.jpg"
Garlic-Shaped Bottle with Mandarin Ducks and Birds in a Lotus Pond,"Ming dynasty (1368–1644), Wanli reign mark and period (1573–1620)",,https://www.artic.edu/artworks/21323,"https://www.artic.edu/iiif/2/c16baf9b-e1cc-9437-df72-8b7cedee9421/full/843,/0/default.jpg"
Ovoid Ewer,"Five Dynasties period (907–960) or Northern Song dynasty (960–1127), late 10th / early 11th century",,https://www.artic.edu/artworks/21524,"https://www.artic.edu/iiif/2/86522c59-66b0-5959-0f84-4f675dabfb83/full/843,/0/default.jpg"
Cicada,Han dynasty (206 B.C.–A.D. 220),,https://www.artic.edu/artworks/70693,
Pendant,"Western Zhou period, 11th/10th century B.C.",,https://www.artic.edu/artworks/69798,
Silkworm Pupa,"Shang or Western Zhou period, 13th/10th century B.C.",,https://www.artic.edu/artworks/69343,
"Dance of Death, II, plate 17 from Méndez: 25 Prints",1945,,https://www.artic.edu/artworks/186751,"https://www.artic.edu/iiif/2/9ec6607e-5ed1-cda4-e6ca-71eb3127d9a6/full/843,/0/default.jpg"
"Octagonal Box with Birds, Peony Flowers, and Peach Branches","Ming dynasty (1368–1644), Jiajing reign mark and period (1522–1566)",,https://www.artic.edu/artworks/27580,"https://www.artic.edu/iiif/2/16dd2235-ad5d-20de-1e2b-1ff8ffde97aa/full/843,/0/default.jpg"
Jade Ornament,"Eastern Zhou dynasty, c.770–256 BC
c. 5th century B.C.",,https://www.artic.edu/artworks/70229,
Arched pendant,"late Neolithic period, Longshan culture, or early Shang period, c. 1600/1045 B.C.",,https://www.artic.edu/artworks/69576,
Axe,"Neolithic period, probably Songze culture, c. 4000–3000 B.C.",,https://www.artic.edu/artworks/69639,
Oedipus and the Sphinx,1867,,https://www.artic.edu/artworks/131979,"https://www.artic.edu/iiif/2/cd9027d8-03f6-19c3-140f-6b525c9e55c0/full/843,/0/default.jpg"
Searching for Mountains No. 2,2005,,https://www.artic.edu/artworks/189161,"https://www.artic.edu/iiif/2/4455318d-4bc7-c19e-e2c9-cdc1c169c2c1/full/843,/0/default.jpg"
The Good Samaritan,1861,,https://www.artic.edu/artworks/109503,"https://www.artic.edu/iiif/2/7e4a7174-19b2-e46f-df5f-3188e790de95/full/843,/0/default.jpg"
Bottle-Shaped Vase for Incense Sticks or Flowers,"Ming dynasty (1368–1644) or Qing dynasty (1644–1911), c. late 17th/18th century",,https://www.artic.edu/artworks/12608,"https://www.artic.edu/iiif/2/af1300d2-8fdc-5ead-552b-23c1a5292a02/full/843,/0/default.jpg"
"Lobed Mirror with Birds, Lions, and Floral Sprays","Tang dynasty (A.D. 618–907), 8th century",,https://www.artic.edu/artworks/89465,"https://www.artic.edu/iiif/2/466152db-608d-d557-5f0c-7b929adbdad7/full/843,/0/default.jpg"
Girl on a Chaise,1922,,https://www.artic.edu/artworks/36798,"https://www.artic.edu/iiif/2/c8158cb7-1bc2-da8e-9768-3ade323f1d0d/full/843,/0/default.jpg"
Dish with Ducks and Water Plants,"Northern Song dynasty (960–1127), early 11th century",,https://www.artic.edu/artworks/28203,"https://www.artic.edu/iiif/2/3ec98e38-ad7e-28c5-bdc6-825242da5707/full/843,/0/default.jpg"
Cicada pendant,"Shang or Western Zhou period, 13th/10th century B.C.",,https://www.artic.edu/artworks/69355,
Duke of Olivares,1904,,https://www.artic.edu/artworks/180725,"https://www.artic.edu/iiif/2/503570eb-b20b-c339-bac9-402d56fff7f2/full/843,/0/default.jpg"
Architectural Fitting (Gong),"Western Zhou dynasty, c.1050–770 B.C.",,https://www.artic.edu/artworks/86387,"https://www.artic.edu/iiif/2/b985e5ec-6ed9-902d-7b63-90f067ac7be3/full/843,/0/default.jpg"
Jealousy,1896,,https://www.artic.edu/artworks/17244,"https://www.artic.edu/iiif/2/1ecb63cb-dd62-5366-cfff-dea64868f68b/full/843,/0/default.jpg"
Ovoid Bottle,"Sui (581–618) or Tang dynasty (618–907), early 7th century",,https://www.artic.edu/artworks/42262,"https://www.artic.edu/iiif/2/ddea9a3e-9db4-d3b0-efdd-176d00932a41/full/843,/0/default.jpg"
Woman of Calabria,1644–50,,https://www.artic.edu/artworks/160040,"https://www.artic.edu/iiif/2/4b5de419-4267-4a45-66a7-19a5afa6ccab/full/843,/0/default.jpg"
Elongated Bottle-Vase (Meiping) with a Scholar-Gentleman and Attendant,"Ming dynasty (1368–1644), 15th century",,https://www.artic.edu/artworks/21205,"https://www.artic.edu/iiif/2/17cadf80-59ee-3b1c-3c7d-5106eeb593e0/full/843,/0/default.jpg"
Bowl-Shaped Vessel with Cover (Gui) and Pierced Collar,"Eastern Han dynasty (25–220 A.D.), 1st century",,https://www.artic.edu/artworks/75920,"https://www.artic.edu/iiif/2/59575c05-a44b-4041-e9db-be1f536ff8e0/full/843,/0/default.jpg"
Bathing of the Buddha Festival,"Qing dynasty, 1833",,https://www.artic.edu/artworks/80720,"https://www.artic.edu/iiif/2/e516f268-8d3d-cd63-f2f1-f23ace448507/full/843,/0/default.jpg"
Panel (Furnishing Fabric),"Late–Ming dynasty (1368–1644)/Qing dynasty (1644–1911), 1650/1700",,https://www.artic.edu/artworks/68837,"https://www.artic.edu/iiif/2/e3b73c45-6d48-9be5-e471-d9f84b5efe05/full/843,/0/default.jpg"
Ring,"Eastern Zhou period, 4th/3rd century B.C.",,https://www.artic.edu/artworks/70018,
Pear-Shaped Bottle,"Yuan dynasty (1279–1368), late 13th/early 14th century",,https://www.artic.edu/artworks/42411,"https://www.artic.edu/iiif/2/b8e3423f-f9d4-a303-7ef2-c51574a9c45f/full/843,/0/default.jpg"
Ring,"Eastern Zhou period, c. 6th/5th century B.C.",,https://www.artic.edu/artworks/69980,
Jar with Peonies and lid,"Ming dynasty (1368–1644), 16th century",,https://www.artic.edu/artworks/88202,"https://www.artic.edu/iiif/2/d877f771-ebb8-bfef-6af0-7b18584ab4d0/full/843,/0/default.jpg"
Jar with Birds and Butterflies on Flowering Branches,Ming dynasty (1368–1644),,https://www.artic.edu/artworks/129930,"https://www.artic.edu/iiif/2/8aebb384-4c12-0246-1e76-c7a37e29c946/full/843,/0/default.jpg"
"Lao Laizi (Ro Raishi), from the series ""Twenty-four Paragons of Filial Piety in China (Morokoshi nijushiko)""",c. 1848/50,,https://www.artic.edu/artworks/149892,"https://www.artic.edu/iiif/2/68a7dcf8-96c2-36f6-2b20-bff67283d0ea/full/843,/0/default.jpg"
Pink Composition (Composition en rose),1951,,https://www.artic.edu/artworks/82306,"https://www.artic.edu/iiif/2/28789d64-9012-0b86-782a-cdb6e847ba84/full/843,/0/default.jpg"
"Under the Lamp (""Once upon a midnight dreary...""), from The Raven (Le Corbeau)",1875,,https://www.artic.edu/artworks/111364,"https://www.artic.edu/iiif/2/7e439c04-cffd-2585-d03d-36b3d7f3e1aa/full/843,/0/default.jpg"
Worker and Farmer Block,n.d.,,https://www.artic.edu/artworks/45433,"https://www.artic.edu/iiif/2/f8537e01-26c8-224f-13a2-d5482e353b4e/full/843,/0/default.jpg"
Jade Ornament,"Eastern Zhou dynasty, c.770–256 B.C.
5th century B.C.",,https://www.artic.edu/artworks/70238,
"Beaker Vase with Peonies, Pomegranates, and Court Figures in a Garden",Qing dynasty (1644–1911),,https://www.artic.edu/artworks/45424,"https://www.artic.edu/iiif/2/02190716-9d0a-7ee7-b29c-0eba199cc0f6/full/843,/0/default.jpg"
Joss-Stick Holder in the Form of an Elephant Holding a Lobed Vase,Yuan dynasty (1271–1368),,https://www.artic.edu/artworks/195395,"https://www.artic.edu/iiif/2/4ee4c740-df0c-66c5-5634-d18cb6698d5c/full/843,/0/default.jpg"
Mme. Horace Vernet,1818,,https://www.artic.edu/artworks/9579,"https://www.artic.edu/iiif/2/2931c796-2c6c-73f2-97e6-c32476f057c3/full/843,/0/default.jpg"
Teapot with Cover,1790–1800,,https://www.artic.edu/artworks/7816,"https://www.artic.edu/iiif/2/cc397bd2-bc65-269a-ea89-c8504817d330/full/843,/0/default.jpg"
Ring with Animal Mask,"Neolithic period, 2nd millennium B.C.",,https://www.artic.edu/artworks/69152,
Rainy Night,1880/ 1882,,https://www.artic.edu/artworks/10244,"https://www.artic.edu/iiif/2/4133fe07-1bda-5d37-2160-164b0b0d4cd2/full/843,/0/default.jpg"
Flowers and Insects,"Qing dynasty (1644–1911), reign of Kangxi (1662–1722)",,https://www.artic.edu/artworks/80215,"https://www.artic.edu/iiif/2/98de0aaf-e074-2536-5e15-44a03bf2c855/full/843,/0/default.jpg"
"Squash with Squirrel Skeleton, plate 35 from Méndez: 25 Prints",1945,,https://www.artic.edu/artworks/186779,"https://www.artic.edu/iiif/2/f89647cc-767e-ec5a-3456-4800082bec4b/full/843,/0/default.jpg"
Globular Bowl,"Sui (581–618) or Tang dynasty (618–907), early 7th century",,https://www.artic.edu/artworks/21616,"https://www.artic.edu/iiif/2/3c063fcf-d122-c000-7724-193ec842bd02/full/843,/0/default.jpg"
Apple Green-Glazed Vase (Meiping),Qing dynasty (1644–1911),,https://www.artic.edu/artworks/42460,"https://www.artic.edu/iiif/2/fcf47c80-c829-5b4b-54f5-b2afd4d9ec80/full/843,/0/default.jpg"
Barbed and Tanged Arrowhead,Shang dynasty (c. 1600–1046 B.C.),,https://www.artic.edu/artworks/68700,
Axe,"Neolithic period, probably Liangzhu culture, c. 3000–2000 B.C.",,https://www.artic.edu/artworks/69625,
Goblet,"Erligang period or Early Shang dynasty, 16th/mid–15th centry BC",,https://www.artic.edu/artworks/202971,"https://www.artic.edu/iiif/2/3e7ba4bd-9d51-6b4b-05ac-871354928429/full/843,/0/default.jpg"
Garment Hook (Daigou),"Eastern Zhou dynasty, Warring States period (480–221 B.C.), 3rd/2nd century B.C.",,https://www.artic.edu/artworks/73224,"https://www.artic.edu/iiif/2/3dd14711-2752-5f89-8b89-ca4bf1e5a340/full/843,/0/default.jpg"
Baluster-Shaped Vase,Qing dynasty (1644–1911),,https://www.artic.edu/artworks/42417,"https://www.artic.edu/iiif/2/02894c9a-8e81-63ff-2321-4b0aaf4463d1/full/843,/0/default.jpg"
Squarish Disk with Rounded Corners,"Neolithic period, Hongshan culture, c. 3000 B.C.",,https://www.artic.edu/artworks/70606,
Toad Pendant,"Shang or Western Zhou period, 13th/10th century B.C.",,https://www.artic.edu/artworks/69312,
Blue-Ground Yellow-Enameled 'Dragon' Dish,"Qing dynasty (1644–1911), Qianlong reign mark and period (1736–1795)",,https://www.artic.edu/artworks/41882,"https://www.artic.edu/iiif/2/299472e4-6985-47fe-33a6-eb23e88102f2/full/843,/0/default.jpg"
Cylindrical Tripod Censer (Incense Burner) with Cloud-Scroll Feet,"Southern Song dynasty (1127–1279), 12th/13th century",,https://www.artic.edu/artworks/195401,"https://www.artic.edu/iiif/2/cfeacd8d-6a1f-354a-8104-652d1f7c486f/full/843,/0/default.jpg"
The Birds and the Cat,n.d.,,https://www.artic.edu/artworks/104305,"https://www.artic.edu/iiif/2/f21b5fe7-1027-0157-44fa-dd7479a75a60/full/843,/0/default.jpg"
Dragon-Handled Amphora,"Tang dynasty (A.D. 618–907), first half of 8th century",,https://www.artic.edu/artworks/53523,"https://www.artic.edu/iiif/2/c0894d6d-8819-9ac6-3c86-fdf343fd27c1/full/843,/0/default.jpg"
Disc with Coiled Dragon,"Western Zhou period, 11th/10th century B.C.",,https://www.artic.edu/artworks/68944,
Emperor's Jifu (Semiformal Court Robe),"Qing dynasty (1644–1911), 1790-1820",,https://www.artic.edu/artworks/58048,"https://www.artic.edu/iiif/2/a2d0bad6-feed-63eb-543f-39a736aaa1e0/full/843,/0/default.jpg"
Pulling Oars under Clearing Autumn Skies 晴秋涉櫂圖,Ming dynasty (1368–1644); c. 1545,,https://www.artic.edu/artworks/79310,"https://www.artic.edu/iiif/2/cfb93975-cf1f-ccf9-9169-f318ff3d5584/full/843,/0/default.jpg"
Rain at Semmering,1936,,https://www.artic.edu/artworks/156384,"https://www.artic.edu/iiif/2/07d85ad4-24da-78be-1217-08de87d8117d/full/843,/0/default.jpg"
Centaur Aiming at the Clouds,1895,,https://www.artic.edu/artworks/79585,"https://www.artic.edu/iiif/2/f2d16883-23ac-73d9-6de3-94fbe142e80f/full/843,/0/default.jpg"
Spouted Ewer,Early Northern Song dynasty (960–1127),,https://www.artic.edu/artworks/22195,"https://www.artic.edu/iiif/2/4408c44e-c703-842c-06a1-9b340aae17a6/full/843,/0/default.jpg"
Handle-Shaped Jade,"Western Zhou dynasty (c. 1046–771 BC), 11th–10th century B.C.",,https://www.artic.edu/artworks/68820,
Frontispiece for Point de lendemain,1867,,https://www.artic.edu/artworks/49406,"https://www.artic.edu/iiif/2/d48982b8-662b-f292-515b-0dd6eac5d5fe/full/843,/0/default.jpg"
"The Acropolis, Athens: The Pnyx, Areopagus, Acropolis and Mount Hymmettos",1845,,https://www.artic.edu/artworks/147623,"https://www.artic.edu/iiif/2/5df4055d-2a54-c606-b526-4d6ed32cefee/full/843,/0/default.jpg"
On the Chin,c. 1940,,https://www.artic.edu/artworks/99465,"https://www.artic.edu/iiif/2/2f9fec6c-a2e6-98ed-4c79-507d9e23c871/full/843,/0/default.jpg"
Tripod Cauldron (Ding),"Eastern Zhou dynasty, Spring and Autumn period (770–481 BCE), late 6th century BCE",,https://www.artic.edu/artworks/21024,"https://www.artic.edu/iiif/2/98ccabbd-8702-9105-fa8e-ee28ef30ff4f/full/843,/0/default.jpg"
Handle-Shaped Jade,"Shang dynasty (c. 1600–1046 BC), 13th–11th century B.C.",,https://www.artic.edu/artworks/68831,
Bowl,"Jin dynasty (1115–1234), 13th century",,https://www.artic.edu/artworks/58283,"https://www.artic.edu/iiif/2/20c733e2-875a-02ed-9a95-815ffe77a07a/full/843,/0/default.jpg"
Pair of Ornaments,"Eastern Zhou dynasty, Warring States period (480–221 B.C.), c. 4th/3rd century B.C.",,https://www.artic.edu/artworks/41865,"https://www.artic.edu/iiif/2/17b6c7e6-2935-5484-d307-1432ae14c90b/full/843,/0/default.jpg"
Holy Family with Deer,1871,,https://www.artic.edu/artworks/7649,"https://www.artic.edu/iiif/2/67ed5aac-49f3-e1d5-c9db-26f0ebd6cd0d/full/843,/0/default.jpg"
The Landscape Painters,1833,,https://www.artic.edu/artworks/116581,"https://www.artic.edu/iiif/2/21c95935-d7b4-f9b0-d09f-f10e8c7faefe/full/843,/0/default.jpg"
Bowl,Song dynasty (960–1279),,https://www.artic.edu/artworks/21562,"https://www.artic.edu/iiif/2/837bca71-3d2b-02f8-d635-ccee6d5b3368/full/843,/0/default.jpg"
Axe,"Neolithic period, probably Dawenkou culture, first half of 3rd millennium B.C.",,https://www.artic.edu/artworks/68986,
Pig,Han dynasty (206 B.C.–A.D. 220),,https://www.artic.edu/artworks/70663,
Notched Axe,"Shang dynasty (c. 1600–1046 BC), 1200–1000 B.C.",,https://www.artic.edu/artworks/68675,
Bowl with Scene from Romance of the Western Chamber,"Qing dynasty (1644–1911), Shunzhi/early Kangxi period (c. 1655–1665)",,https://www.artic.edu/artworks/42096,"https://www.artic.edu/iiif/2/ad9729c8-f3d0-72af-c913-f2d3ade48016/full/843,/0/default.jpg"
Mirror with Dragon and Tiger,"Eastern Han dynasty, 25–220 CE",,https://www.artic.edu/artworks/129935,"https://www.artic.edu/iiif/2/505fe267-933b-0857-c6ee-bc31d1a5b75a/full/843,/0/default.jpg"
Noon,1860,,https://www.artic.edu/artworks/49843,"https://www.artic.edu/iiif/2/d020791c-0e62-d9cb-a8b4-b30a14b7b371/full/843,/0/default.jpg"
Self-Portrait,1923,,https://www.artic.edu/artworks/20349,"https://www.artic.edu/iiif/2/84619033-b3e3-3047-1894-92f3888ad54d/full/843,/0/default.jpg"
Flowering Lotus,"Ming dynasty (1368–1644), 1543",,https://www.artic.edu/artworks/84100,"https://www.artic.edu/iiif/2/ca6d2ad1-d0da-68f3-b37a-a31b389102ea/full/843,/0/default.jpg"
Middle-Class,n.d.,,https://www.artic.edu/artworks/51502,"https://www.artic.edu/iiif/2/3e9b7ca2-d690-3797-67a2-29ea85735d77/full/843,/0/default.jpg"
Chapel and Pilgrim's Hospice at Harambeltz (Basses-Pyrenees),1866,,https://www.artic.edu/artworks/79219,"https://www.artic.edu/iiif/2/2b19afad-e966-7701-7702-6ea145a85d83/full/843,/0/default.jpg"
Coiled Dragon Pendant,"Shang period, 13th–11th century B.C.",,https://www.artic.edu/artworks/69285,
Jar with Fluted Rim,"Northern Song dynasty (960–1127), 10th century",,https://www.artic.edu/artworks/21754,"https://www.artic.edu/iiif/2/5d7b8692-1f3e-846d-de95-6042e17b6997/full/843,/0/default.jpg"
Punch Bowl,c. 1780/90,,https://www.artic.edu/artworks/7811,"https://www.artic.edu/iiif/2/b8fe3664-45bf-ab78-86e8-9dee52f46ac2/full/843,/0/default.jpg"
Quatrefoil Footed Dish,"Tang dynasty (618–907), first half of 8th century",,https://www.artic.edu/artworks/75930,"https://www.artic.edu/iiif/2/31c672f1-993a-9292-3bc6-3fd276506fc4/full/843,/0/default.jpg"
Compound Vase with Six Trumpet-Shaped Necks,"Qing dynasty (1644–1911), Qianlong reign mark and period (1736–1795)",,https://www.artic.edu/artworks/42242,"https://www.artic.edu/iiif/2/1b117a14-8bbf-8369-f42b-6afc11c67c83/full/843,/0/default.jpg"
Famille-Rose 'Quails' Bowl,Ming dynasty (1368-1644) or Qing dynasty (1644-1911),,https://www.artic.edu/artworks/129956,"https://www.artic.edu/iiif/2/e4291f94-e67f-fa94-68ab-59e810a6fbb3/full/843,/0/default.jpg"
"Di ti Fellow, English Singer in a Café-Concert",1898,,https://www.artic.edu/artworks/35955,"https://www.artic.edu/iiif/2/917cd3fd-6229-8d8c-792f-1ecca6178175/full/843,/0/default.jpg"
"People at the Seashore, plate one from Landscapes",c. 1900,,https://www.artic.edu/artworks/7951,"https://www.artic.edu/iiif/2/9710b699-9799-d94a-ac71-53c3ea64d5ee/full/843,/0/default.jpg"
"Des Esseintes, Frontispiece for A Rebours by J.K. Huysmans",1888,,https://www.artic.edu/artworks/79435,"https://www.artic.edu/iiif/2/a894be56-c161-9b46-22e7-95b6c3d00bc9/full/843,/0/default.jpg"
The Winter Journey (Dong zhi lû),1998,,https://www.artic.edu/artworks/182994,"https://www.artic.edu/iiif/2/39301d6c-4193-df29-bfa5-91ced6a6cce7/full/843,/0/default.jpg"
Notched Axe,"Shang dynasty (c. 1600–1046 BC),  2nd millennium B.C.",,https://www.artic.edu/artworks/68677,
Coiled Dragon Pendant,"Western Zhou period, 9th/8th century B.C.",,https://www.artic.edu/artworks/69853,
Bird Pendant,"Western Zhou period, 11th/10th century B.C.",,https://www.artic.edu/artworks/69565,
Buddhist Monk's Cape (Incomplete),"Qing dynasty (1644–1911), 1650/1700",,https://www.artic.edu/artworks/87653,"https://www.artic.edu/iiif/2/68bed4a6-00a5-3da5-6e53-b5f988c6e62b/full/843,/0/default.jpg"
